,acousticness,danceability,energy,instrumentalness,popularity,speechiness
12934,0.62,0.727,0.5589999999999999,0.0114,62,0.0392
12935,0.7509999999999999,0.6809999999999999,0.496,0.0,56,0.0551
12936,0.00942,0.344,0.7959999999999999,0.00186,54,0.0407
12937,0.452,0.55,0.349,0.0,52,0.0523
12938,0.118,0.7909999999999999,0.86,0.105,58,0.0451
12939,0.46,0.7,0.254,0.0,54,0.0429
12940,0.119,0.606,0.794,7.16e-06,67,0.0291
12941,0.249,0.6890000000000001,0.4629999999999999,0.18,50,0.0285
12942,0.0038399999999999,0.5670000000000001,0.867,0.088,55,0.0484
12943,0.51,0.429,0.34,9.74e-05,52,0.0287
12944,0.364,0.536,0.907,5.22e-06,52,0.0559
12945,0.0403,0.624,0.531,1.21e-06,65,0.0408
12946,0.0317,0.5760000000000001,0.8959999999999999,0.0,62,0.04
12947,0.00935,0.742,0.743,0.0,52,0.0508
12948,0.123,0.632,0.6559999999999999,0.000264,68,0.0277
12949,0.21,0.523,0.69,0.0,51,0.0414
12950,0.000735,0.3929999999999999,0.964,0.0196,54,0.144
12951,0.22,0.452,0.377,0.00588,57,0.0324
12952,0.8740000000000001,0.39,0.0803,0.0006389999999999,52,0.0306
12953,0.638,0.7120000000000001,0.281,3.66e-05,51,0.0332
12954,0.471,0.62,0.807,0.108,57,0.0548
12955,0.634,0.7929999999999999,0.474,0.0005099999999999,51,0.0378
12956,0.118,0.815,0.6459999999999999,4.8e-05,52,0.0546
12957,0.765,0.34,0.336,0.0001139999999999,52,0.0289
12958,0.0869,0.561,0.945,0.0,55,0.0444
12959,0.0254,0.657,0.826,0.00974,52,0.0358
12960,0.51,0.72,0.424,2.58e-05,53,0.0357
12961,0.182,0.6609999999999999,0.818,0.000995,67,0.0291
12962,0.188,0.298,0.7040000000000001,0.000488,56,0.0366
12963,0.0608,0.3720000000000001,0.857,9.01e-05,58,0.0461
12964,0.352,0.642,0.805,1.02e-06,58,0.0336
12965,0.0822,0.6709999999999999,0.831,0.000645,48,0.0458
12966,0.474,0.662,0.452,0.0,55,0.0261
12967,0.541,0.221,0.264,0.0,58,0.0332
12968,0.00635,0.568,0.925,0.00495,55,0.0402
12969,0.456,0.563,0.3929999999999999,0.0,54,0.0313
12970,0.6859999999999999,0.5589999999999999,0.365,0.0,51,0.0332
12971,0.265,0.563,0.476,0.0,53,0.0329
12972,0.736,0.7390000000000001,0.606,0.0,52,0.0814
12973,0.221,0.6509999999999999,0.665,7.91e-06,63,0.0269
12974,0.721,0.735,0.5529999999999999,5.95e-06,54,0.0272
12975,0.119,0.787,0.607,0.00305,48,0.0274
12976,0.726,0.654,0.259,0.0,50,0.0304
12977,0.807,0.457,0.284,0.0,63,0.0364
12978,0.104,0.782,0.477,0.000138,51,0.0623
12979,0.0806,0.643,0.59,0.0057799999999999,56,0.0284
12980,0.187,0.562,0.476,1.31e-06,48,0.0412
12981,0.0806,0.7559999999999999,0.61,7.890000000000001e-05,64,0.0709
12982,0.296,0.61,0.8170000000000001,0.00336,62,0.133
12983,0.0766,0.6659999999999999,0.623,0.0404,49,0.0259
12984,0.168,0.585,0.8320000000000001,5.09e-05,58,0.0814
12985,0.0495,0.535,0.503,0.267,54,0.0354
12986,0.0378,0.613,0.912,3.65e-05,53,0.0328
12987,0.2239999999999999,0.581,0.826,0.00128,62,0.0816
12988,0.0038,0.748,0.907,0.812,55,0.0611
12989,0.423,0.6579999999999999,0.3339999999999999,2.21e-05,58,0.0254
12990,0.684,0.539,0.423,0.0,55,0.0277
12991,0.091,0.8059999999999999,0.6,0.000436,48,0.0329
12992,0.38,0.457,0.48,0.016,58,0.03
12993,0.851,0.5579999999999999,0.204,0.000709,53,0.0333
12994,0.0412,0.78,0.695,0.0036,47,0.0539
12995,0.0312,0.602,0.774,5.68e-05,47,0.0338
12996,0.46,0.496,0.368,7.54e-05,60,0.0338
12997,0.413,0.635,0.61,0.00455,52,0.0257
12998,0.0261,0.574,0.91,0.0021899999999999,50,0.0371
12999,0.6729999999999999,0.647,0.4529999999999999,5.68e-06,52,0.0251
13000,0.0145,0.578,0.748,0.723,57,0.0546
13001,0.00596,0.8959999999999999,0.517,0.364,49,0.143
13002,0.00201,0.3879999999999999,0.955,0.0366,53,0.0411
13003,0.00573,0.4379999999999999,0.916,1.07e-06,49,0.124
13004,0.233,0.6990000000000001,0.515,2.56e-06,46,0.0299
13005,0.4579999999999999,0.677,0.616,0.0132,68,0.032
13006,0.721,0.7040000000000001,0.408,0.104,45,0.0346
13007,0.0863,0.599,0.805,0.0013,55,0.0277
13008,0.755,0.498,0.249,8.88e-06,48,0.0355
13009,0.498,0.5429999999999999,0.795,3.5000000000000016e-06,46,0.0394
13010,0.206,0.7290000000000001,0.465,8.43e-06,49,0.0297
13011,0.0817,0.568,0.7709999999999999,2.11e-05,50,0.0399
13012,0.413,0.481,0.317,1.1e-05,46,0.0455
13013,0.256,0.511,0.4639999999999999,4.2e-06,60,0.0383
13014,0.0314,0.652,0.607,0.00285,69,0.0368
13015,0.000648,0.561,0.845,0.823,56,0.0328
13016,0.623,0.473,0.257,8.68e-06,56,0.0524
13017,0.515,0.738,0.631,0.0,52,0.0349
13018,0.17,0.679,0.3289999999999999,0.0,46,0.0539
13019,0.00895,0.6609999999999999,0.645,0.0,45,0.0487
13020,0.7340000000000001,0.602,0.233,0.0,45,0.0256
13021,0.967,0.122,0.0182,0.8340000000000001,53,0.0383
13022,0.026,0.62,0.64,0.0,52,0.0466
13023,0.00647,0.4,0.696,0.000192,48,0.0352
13024,0.1169999999999999,0.6,0.816,0.0,58,0.0431
13025,0.4429999999999999,0.618,0.373,0.00599,47,0.0296
13026,0.185,0.51,0.931,1.36e-05,48,0.0423
13027,0.0427,0.5579999999999999,0.828,0.0101,47,0.0524
13028,0.1689999999999999,0.608,0.604,0.000133,57,0.0433
13029,0.516,0.552,0.5379999999999999,0.0,49,0.0344
13030,0.3829999999999999,0.643,0.34,2.56e-06,45,0.0294
13031,0.928,0.596,0.132,0.315,44,0.0288
13032,0.8690000000000001,0.245,0.477,9.22e-05,45,0.0316
13033,0.758,0.655,0.263,0.0,60,0.0391
13034,0.00148,0.754,0.8540000000000001,0.00692,53,0.0363
13035,0.7659999999999999,0.659,0.163,1.41e-05,49,0.0388
13036,0.809,0.472,0.172,0.0,55,0.0449
13037,0.722,0.5670000000000001,0.252,0.0,44,0.0344
13038,0.386,0.579,0.541,1.51e-05,56,0.0285
13039,0.789,0.5710000000000001,0.228,8.120000000000001e-05,52,0.0293
13040,0.465,0.665,0.43,0.0488,56,0.1169999999999999
13041,0.204,0.8440000000000001,0.7090000000000001,4.85e-05,53,0.0443
13042,0.0155,0.7929999999999999,0.637,0.2189999999999999,48,0.0309
13043,0.0277,0.5329999999999999,0.7929999999999999,0.0429,52,0.0374
13044,0.0586,0.845,0.541,0.0586,65,0.0748
13045,0.132,0.662,0.763,0.0013,48,0.0397
13046,0.757,0.493,0.281,1.69e-06,44,0.0433
13047,0.0948,0.588,0.9,0.0404,46,0.049
13048,0.0441,0.594,0.919,9.19e-06,49,0.0572
13049,0.25,0.71,0.807,1.88e-05,51,0.0378
13050,0.682,0.534,0.3989999999999999,0.0,54,0.0324
13051,0.0129,0.67,0.903,0.0,55,0.0402
13052,0.634,0.602,0.295,0.0,44,0.0305
13053,0.0515,0.431,0.44,0.868,51,0.033
13054,0.562,0.4320000000000001,0.257,1.4e-06,44,0.0377
13055,0.0215,0.7090000000000001,0.855,0.00229,44,0.0734
13056,0.0169,0.685,0.8590000000000001,0.0013599999999999,46,0.0327
13057,0.141,0.7709999999999999,0.475,0.0,44,0.0301
13058,0.539,0.58,0.325,0.0,54,0.0294
13059,0.361,0.511,0.447,0.000251,43,0.0314
13060,0.0167,0.165,0.7090000000000001,0.0002569999999999,51,0.0564
13061,0.038,0.691,0.4970000000000001,5.94e-06,47,0.0473
13062,0.812,0.6809999999999999,0.715,9.43e-06,78,0.0912
13063,0.0778,0.532,0.887,0.000214,82,0.0335
13064,0.0663,0.541,0.96,2.25e-06,79,0.0505
13065,0.0008439999999999,0.956,0.72,0.0,76,0.1369999999999999
13066,0.13,0.252,0.802,0.0146,73,0.0391
13067,0.182,0.7759999999999999,0.763,0.0065,75,0.0535
13068,0.00067,0.539,0.828,0.421,67,0.035
13069,0.1009999999999999,0.608,0.768,1.41e-06,67,0.0364
13070,0.0135,0.898,0.271,0.00138,72,0.091
13071,0.0628,0.529,0.843,0.0008269999999999,76,0.0616
13072,0.00757,0.503,0.858,0.00234,69,0.0657
13073,0.04,0.523,0.769,0.0,73,0.0269
13074,0.122,0.7120000000000001,0.691,0.0,66,0.128
13075,0.0148,0.439,0.422,4.84e-05,72,0.0409
13076,0.0243,0.615,0.6829999999999999,1.0800000000000003e-05,72,0.04
13077,0.961,0.2239999999999999,0.146,0.7120000000000001,69,0.0338
13078,0.00796,0.759,0.578,8.18e-05,69,0.0468
13079,0.00203,0.914,0.586,1.58e-06,63,0.33
13080,0.0158,0.625,0.726,0.000169,72,0.0444
13081,0.00658,0.913,0.596,0.00349,66,0.0707
13082,0.332,0.5479999999999999,0.294,3.34e-06,75,0.0333
13083,0.000489,0.294,0.995,0.331,62,0.168
13084,0.0778,0.518,0.585,2.43e-06,72,0.0279
13085,0.00224,0.529,0.768,0.00075,68,0.0566
13086,0.26,0.581,0.917,0.179,60,0.0746
13087,0.0025,0.6679999999999999,0.779,0.000347,65,0.0325
13088,0.0427,0.696,0.78,0.149,63,0.0415
13089,0.607,0.5820000000000001,0.6890000000000001,0.0571,69,0.0277
13090,0.3389999999999999,0.659,0.878,0.000543,59,0.0298
13091,0.0606,0.531,0.626,0.0,64,0.0452
13092,0.0114,0.648,0.947,0.0567,58,0.0369
13093,0.32,0.449,0.424,1.69e-06,64,0.0323
13094,0.0804,0.613,0.885,0.746,65,0.052
13095,0.188,0.478,0.609,0.0,58,0.0275
13096,0.701,0.397,0.207,3.07e-05,70,0.0331
13097,0.294,0.685,0.594,3.69e-06,57,0.0289
13098,0.2289999999999999,0.6609999999999999,0.496,0.0,58,0.0357
13099,0.00259,0.57,0.882,0.000178,60,0.0524
13100,0.0161,0.883,0.5529999999999999,0.0,58,0.944
13101,0.626,0.732,0.705,0.0006799999999999,65,0.0349
13102,0.5379999999999999,0.746,0.7859999999999999,8e-06,67,0.0428
13103,0.0421,0.878,0.84,0.0035,64,0.064
13104,0.29,0.603,0.503,0.00128,60,0.0379
13105,0.0873,0.7040000000000001,0.544,1.66e-05,65,0.026
13106,0.044,0.6409999999999999,0.682,0.0,56,0.0392
13107,0.0478,0.3670000000000001,0.445,0.0028399999999999,60,0.0286
13108,0.0002109999999999,0.48,0.923,0.531,57,0.0682
13109,0.119,0.705,0.7090000000000001,1.6899999999999994e-05,58,0.0489
13110,0.7759999999999999,0.7909999999999999,0.677,0.00121,63,0.0356
13111,0.00835,0.581,0.7909999999999999,6.02e-05,61,0.0324
13112,0.355,0.636,0.405,0.0,70,0.0287
13113,0.12,0.698,0.774,2.26e-06,69,0.048
13114,0.0704,0.401,0.901,0.0,66,0.0409999999999999
13115,0.062,0.515,0.2769999999999999,0.0,69,0.0255
13116,0.000305,0.309,0.767,0.151,56,0.033
13117,0.777,0.873,0.8079999999999999,0.0,57,0.0466
13118,0.943,0.425,0.401,3.44e-06,63,0.0315
13119,0.223,0.455,0.758,2.51e-06,59,0.0454
13120,0.00853,0.491,0.957,0.0008789999999999,56,0.096
13121,0.0632,0.621,0.645,9.63e-06,54,0.0352
13122,0.0431,0.63,0.909,8.170000000000001e-05,56,0.0388
13123,0.0653,0.7240000000000001,0.856,1.85e-06,70,0.0283
13124,0.377,0.708,0.5770000000000001,0.0,56,0.0261
13125,0.0127,0.445,0.768,2.58e-06,57,0.0347
13126,0.932,0.419,0.331,0.0,64,0.0293
13127,0.000286,0.514,0.825,0.293,63,0.0487
13128,0.0001189999999999,0.332,0.994,0.322,56,0.1369999999999999
13129,0.0144,0.711,0.833,3.46e-06,53,0.0851
13130,0.139,0.46,0.932,0.00504,64,0.0468
13131,0.741,0.282,0.943,0.414,58,0.121
13132,0.0884,0.728,0.619,8.44e-05,57,0.0379
13133,0.263,0.2,0.434,0.0,57,0.0294
13134,0.175,0.657,0.415,5.65e-06,55,0.025
13135,0.337,0.62,0.402,6.13e-05,60,0.0264
13136,0.853,0.632,0.3289999999999999,0.000136,57,0.044
13137,0.0847,0.407,0.424,0.0,61,0.0318
13138,0.302,0.725,0.612,1.63e-05,70,0.0372
13139,8.57e-05,0.322,0.932,0.8170000000000001,58,0.163
13140,0.126,0.6729999999999999,0.84,5.88e-05,54,0.0381
13141,0.00575,0.537,0.9,0.000156,55,0.0301
13142,0.0522,0.326,0.797,0.0,65,0.0334
13143,0.0883,0.722,0.961,0.61,65,0.0514
13144,0.0263,0.314,0.959,0.000148,52,0.0908
13145,0.114,0.455,0.487,2.43e-06,70,0.0264
13146,0.289,0.534,0.5820000000000001,0.0338,55,0.0374
13147,0.609,0.322,0.214,0.0,65,0.0345
13148,0.0013,0.3670000000000001,0.672,0.899,52,0.0378
13149,0.452,0.8390000000000001,0.89,0.0224,52,0.0628
13150,0.8059999999999999,0.591,0.0881,0.0,62,0.0472
13151,0.7440000000000001,0.128,0.132,0.942,53,0.0353
13152,0.1969999999999999,0.769,0.4029999999999999,0.0001909999999999,56,0.051
13153,0.00737,0.6509999999999999,0.949,0.125,65,0.0403
13154,0.311,0.807,0.906,0.000791,64,0.0371
13155,0.0372,0.7490000000000001,0.614,0.00286,54,0.0264
13156,0.0833,0.852,0.523,0.0,54,0.032
13157,0.0174,0.59,0.851,0.0975,62,0.0297
13158,0.818,0.563,0.42,2.24e-05,53,0.0311
13159,0.0806,0.6859999999999999,0.682,0.000155,62,0.033
13160,0.018,0.6709999999999999,0.775,0.00283,51,0.0354
13161,0.0291,0.506,0.809,0.000234,67,0.0539
13162,0.0609,0.512,0.6709999999999999,0.0,53,0.0731
13163,0.984,0.0982,0.0575,0.904,50,0.0454
13164,0.1119999999999999,0.3989999999999999,0.645,0.000551,53,0.0271
13165,0.222,0.7709999999999999,0.318,0.0,51,0.0365
13166,0.084,0.759,0.639,0.0331,50,0.0425
13167,0.428,0.6609999999999999,0.711,0.0221,50,0.0514
13168,0.6629999999999999,0.152,0.133,7.22e-06,51,0.0339
13169,0.127,0.748,0.499,0.000107,52,0.0648
13170,0.0194,0.735,0.8540000000000001,0.0,56,0.0466
13171,0.0429,0.57,0.931,0.0,61,0.0503
13172,0.488,0.6559999999999999,0.347,0.00221,58,0.0279999999999999
13173,0.144,0.621,0.773,0.0,50,0.0475
13174,0.992,0.196,0.00687,0.917,54,0.0442
13175,4.75e-05,0.264,0.931,0.4539999999999999,50,0.0928
13176,0.88,0.483,0.217,2.14e-06,54,0.0402
13177,0.951,0.529,0.149,0.0759,55,0.0257
13178,0.653,0.3389999999999999,0.379,3.56e-06,48,0.0528
13179,0.135,0.64,0.926,2.04e-06,67,0.0322
13180,0.000108,0.679,0.716,0.349,49,0.0313
13181,0.984,0.363,0.115,0.975,58,0.0352
13182,0.0505,0.5589999999999999,0.7170000000000001,0.0001159999999999,51,0.0626
13183,0.525,0.657,0.245,4.81e-05,48,0.0384
13184,0.0982,0.352,0.623,2.23e-06,51,0.0518
13185,0.296,0.757,0.8370000000000001,0.0,62,0.0508
13186,0.000341,0.371,0.909,0.508,53,0.1009999999999999
13187,0.764,0.5479999999999999,0.208,0.22,57,0.0421
13188,0.0535,0.627,0.736,3.33e-05,65,0.0386
13189,0.396,0.7829999999999999,0.836,0.0236,69,0.0486
13190,0.823,0.5920000000000001,0.2,0.0,48,0.0344
13191,0.00789,0.862,0.424,0.000261,51,0.308
13192,0.275,0.627,0.244,0.0,47,0.0337
13193,0.335,0.685,0.5710000000000001,2.38e-06,53,0.0299
13194,0.473,0.633,0.642,0.0274,53,0.0234
13195,0.589,0.4539999999999999,0.6729999999999999,0.238,52,0.0265
13196,0.00965,0.254,0.72,0.00234,50,0.0471
13197,0.8170000000000001,0.32,0.221,0.000137,48,0.0328
13198,0.0026,0.583,0.6920000000000001,0.0,52,0.043
13199,0.639,0.4920000000000001,0.216,6.53e-05,50,0.0283
13200,0.109,0.344,0.912,0.0973,52,0.1639999999999999
13201,0.923,0.496,0.2289999999999999,0.0,67,0.0367
13202,0.7909999999999999,0.6559999999999999,0.283,0.000272,56,0.0658
13203,0.261,0.7170000000000001,0.288,0.000974,48,0.0507
13204,0.031,0.513,0.77,0.0,57,0.0277
13205,0.0005059999999999,0.366,0.848,0.476,48,0.157
13206,0.0572,0.561,0.974,0.0,55,0.113
13207,0.00592,0.711,0.626,0.0,47,0.0268
13208,0.154,0.616,0.342,0.0,47,0.0282
13209,0.991,0.476,0.187,0.000168,48,0.0399
13210,0.0589,0.738,0.662,4.54e-05,53,0.0268
13211,0.295,0.41,0.8540000000000001,9.2e-06,53,0.0864
13212,0.00562,0.392,0.887,0.00821,54,0.0463
13213,0.0947,0.616,0.4639999999999999,0.0,54,0.034
13214,0.568,0.449,0.425,1.57e-06,63,0.0372
13215,0.534,0.669,0.435,9.51e-06,47,0.0244
13216,0.6829999999999999,0.743,0.354,4.55e-05,50,0.0285
13217,0.00208,0.56,0.716,0.0033299999999999,50,0.0344
13218,0.00128,0.305,0.965,0.00124,52,0.0809
13219,0.033,0.369,0.88,0.0,47,0.0857
13220,0.151,0.55,0.7959999999999999,0.0,54,0.0306
13221,0.96,0.233,0.195,0.914,61,0.0461
13222,0.0282,0.583,0.7909999999999999,0.0,49,0.45
13223,0.655,0.625,0.312,0.000181,52,0.0334
13224,0.523,0.787,0.474,0.0,54,0.0265
13225,0.0551,0.287,0.84,0.0225,53,0.0404
13226,0.237,0.61,0.7340000000000001,6.02e-05,48,0.034
13227,0.0979,0.5770000000000001,0.4639999999999999,1.3e-06,52,0.024
13228,0.0361,0.513,0.964,2.91e-06,48,0.103
13229,0.478,0.636,0.272,0.0,59,0.0267
13230,0.2319999999999999,0.583,0.545,0.0,59,0.0351
13231,0.00572,0.596,0.655,0.000151,50,0.0351
13232,0.00067,0.539,0.828,0.421,46,0.035
13233,0.411,0.6729999999999999,0.314,0.0334,57,0.0279
13234,1.07e-05,0.396,0.418,2.31e-05,52,0.0299
13235,0.8320000000000001,0.5429999999999999,0.257,0.000442,45,0.0528
13236,0.43,0.6890000000000001,0.423,3.16e-06,47,0.0376
13237,0.261,0.799,0.773,2.58e-06,57,0.0393
13238,0.0135,0.8109999999999999,0.851,8.13e-06,47,0.17
13239,0.0986,0.614,0.53,1.9e-06,47,0.0254
13240,0.0315,0.55,0.7190000000000001,2.53e-06,47,0.0387
13241,0.422,0.469,0.852,2.68e-06,49,0.0446
13242,0.429,0.5329999999999999,0.785,0.8270000000000001,52,0.1159999999999999
13243,0.0449,0.46,0.922,0.000252,46,0.264
13244,0.0707,0.632,0.754,4.620000000000001e-05,60,0.0385
13245,0.0556,0.517,0.922,4.15e-06,48,0.078
13246,0.0123,0.7909999999999999,0.738,0.0,47,0.355
13247,0.649,0.735,0.496,0.000365,64,0.0265
13248,0.353,0.5710000000000001,0.209,0.0,45,0.0339
13249,0.449,0.644,0.304,0.0,47,0.0363
13250,0.479,0.62,0.703,0.0,52,0.0836
13251,0.254,0.795,0.741,0.000251,51,0.0534
13252,0.155,0.7170000000000001,0.8370000000000001,1.15e-05,57,0.0282
13253,0.0377,0.442,0.532,1.4300000000000004e-05,46,0.0273
13254,0.00321,0.596,0.947,3.78e-05,58,0.0547
13255,0.0157,0.846,0.396,0.0116,45,0.0677
13256,0.11,0.531,0.925,0.031,51,0.0399
13257,0.235,0.634,0.662,0.0,60,0.0292
13258,5.19e-05,0.38,0.8,0.735,45,0.0695
13259,0.0474,0.3989999999999999,0.904,1.35e-06,55,0.0409999999999999
13260,0.213,0.735,0.5820000000000001,2.55e-06,46,0.0628
13261,0.00367,0.525,0.804,0.285,59,0.0321
13262,0.207,0.7090000000000001,0.8240000000000001,0.000307,82,0.0453
13263,0.0901,0.446,0.952,0.0857,73,0.0523
13264,0.0195,0.4529999999999999,0.987,0.283,71,0.0889
13265,0.0192,0.268,0.98,0.00709,71,0.103
13266,0.258,0.73,0.487,0.01,78,0.0303
13267,0.135,0.727,0.939,4.35e-05,68,0.0369
13268,0.00211,0.267,0.953,0.0,73,0.096
13269,0.0135,0.564,0.774,0.00191,79,0.0368
13270,0.198,0.7709999999999999,0.283,0.0,67,0.0444
13271,0.0271,0.43,0.971,2.1600000000000007e-05,65,0.0524
13272,0.247,0.853,0.981,0.4679999999999999,76,0.0751
13273,0.143,0.677,0.7240000000000001,0.000101,65,0.0245
13274,0.0296,0.6,0.931,7.099999999999999e-05,70,0.0734
13275,0.0117,0.292,0.823,7.79e-05,64,0.0407
13276,0.0094,0.887,0.48,3.58e-05,74,0.1169999999999999
13277,0.435,0.54,0.982,3.37e-05,70,0.0458
13278,0.000202,0.54,0.429,0.355,79,0.0285
13279,0.0298,0.643,0.8009999999999999,0.0,75,0.0228
13280,0.0544,0.877,0.8540000000000001,5.5e-05,73,0.147
13281,0.031,0.64,0.81,2.22e-06,64,0.033
13282,0.638,0.418,0.452,0.00026,73,0.0356
13283,0.0258,0.381,0.894,0.0,69,0.037
13284,0.216,0.64,0.649,8.3e-05,72,0.0264
13285,0.0713,0.8009999999999999,0.723,0.154,63,0.0689
13286,0.0417,0.785,0.479,3.5e-05,67,0.362
13287,0.148,0.78,0.877,2.36e-06,77,0.0427
13288,0.025,0.752,0.723,0.0035399999999999,69,0.0507
13289,0.0318,0.659,0.846,0.0144,67,0.0274
13290,0.0259,0.7070000000000001,0.625,5.42e-05,67,0.0303
13291,0.00462,0.787,0.889,0.423,70,0.0397
13292,0.52,0.8079999999999999,0.812,7.91e-05,68,0.0381
13293,0.65,0.578,0.589,0.0,67,0.108
13294,0.00742,0.596,0.8959999999999999,0.00057,64,0.0382
13295,0.00198,0.762,0.6509999999999999,0.856,69,0.0655
13296,0.465,0.767,0.8540000000000001,2.03e-06,71,0.0426
13297,0.6859999999999999,0.457,0.297,0.000107,68,0.0306
13298,0.217,0.764,0.3329999999999999,1.02e-05,58,0.0308
13299,0.0509,0.7440000000000001,0.945,1.41e-06,61,0.0286
13300,0.0555,0.263,0.759,0.0,57,0.0431
13301,0.0201,0.281,0.802,0.000425,65,0.0498
13302,0.0518,0.665,0.6859999999999999,0.000176,58,0.0268
13303,0.067,0.59,0.743,0.00093,64,0.0347
13304,0.0785,0.612,0.696,9.4e-06,57,0.0353
13305,0.00235,0.3339999999999999,0.8540000000000001,0.00114,56,0.0494
13306,0.00153,0.583,0.921,0.0178,62,0.0468
13307,0.8059999999999999,0.653,0.239,0.0146,63,0.0453
13308,0.00976,0.49,0.7240000000000001,0.0046,66,0.0366
13309,0.163,0.6890000000000001,0.3329999999999999,3.3600000000000004e-05,64,0.0262
13310,0.111,0.6559999999999999,0.326,0.0,55,0.0283
13311,0.0139,0.927,0.8320000000000001,2.6e-06,54,0.0604
13312,0.00211,0.267,0.953,0.0,60,0.096
13313,0.594,0.43,0.173,0.000111,56,0.0321
13314,0.00344,0.133,0.927,0.00044,60,0.0741
13315,0.304,0.239,0.8190000000000001,0.0,62,0.0393
13316,0.88,0.512,0.255,0.532,63,0.0291
13317,0.635,0.462,0.385,0.0,66,0.0291
13318,0.583,0.579,0.954,0.0,59,0.0558
13319,0.0279999999999999,0.609,0.759,0.0,61,0.0276
13320,0.0307,0.491,0.974,2.62e-06,55,0.0486
13321,0.736,0.446,0.41,0.0,53,0.0289
13322,0.0661,0.68,0.967,1.75e-06,54,0.0664
13323,0.1939999999999999,0.466,0.506,1.96e-06,61,0.0284
13324,0.0325,0.494,0.511,0.0,55,0.0825
13325,0.00448,0.552,0.934,0.0212,52,0.0299
13326,0.0404,0.6970000000000001,0.669,0.00897,66,0.0406
13327,0.0437,0.524,0.6409999999999999,2.78e-05,65,0.0497
13328,0.13,0.3939999999999999,0.995,0.0045899999999999,55,0.105
13329,0.762,0.609,0.368,6.28e-06,57,0.0294
13330,0.25,0.441,0.56,0.0296,58,0.0361
13331,0.00787,0.753,0.4270000000000001,0.00065,68,0.0387
13332,0.858,0.382,0.354,3.11e-06,65,0.0289
13333,0.667,0.657,0.467,1.92e-06,66,0.0341
13334,0.000395,0.488,0.84,1.21e-06,63,0.0356
13335,0.396,0.674,0.347,1.05e-05,72,0.0364
13336,0.3989999999999999,0.606,0.534,0.000973,61,0.0256
13337,0.0899,0.499,0.536,0.0,57,0.133
13338,0.286,0.521,0.878,6.8e-06,52,0.0542
13339,0.434,0.897,0.6459999999999999,0.291,68,0.0302
13340,0.182,0.615,0.347,0.0,52,0.0259
13341,0.271,0.698,0.7909999999999999,4.74e-05,59,0.0495
13342,0.134,0.7929999999999999,0.643,0.00246,51,0.106
13343,0.6509999999999999,0.665,0.37,0.000315,52,0.035
13344,0.0558,0.6859999999999999,0.332,0.0014199999999999,52,0.0268
13345,0.0417,0.7070000000000001,0.924,0.000157,52,0.0518
13346,0.241,0.764,0.336,9.29e-06,54,0.0302
13347,0.0291,0.7090000000000001,0.6990000000000001,0.295,60,0.0466
13348,0.256,0.586,0.331,1.67e-05,63,0.0295
13349,0.12,0.5820000000000001,0.467,0.0,58,0.0391
13350,0.25,0.5,0.938,8.98e-05,53,0.0506
13351,0.0448,0.675,0.527,2.65e-06,58,0.0263
13352,0.0738,0.6859999999999999,0.868,0.0,62,0.0504
13353,0.176,0.527,0.8590000000000001,0.0866,69,0.0687
13354,0.672,0.441,0.262,0.0,52,0.0301
13355,0.7879999999999999,0.406,0.193,0.0,50,0.0449
13356,0.0627,0.207,0.967,6.32e-05,56,0.0982
13357,0.0175,0.53,0.861,0.0177,60,0.0372
13358,0.552,0.528,0.302,5.2e-05,66,0.0674
13359,0.159,0.557,0.415,0.0733,52,0.0406
13360,0.382,0.474,0.351,0.00108,59,0.0286
13361,0.853,0.6759999999999999,0.19,0.000472,61,0.0482
13362,0.162,0.8540000000000001,0.706,7.22e-06,50,0.335
13363,0.176,0.317,0.885,0.000249,57,0.144
13364,0.144,0.506,0.764,0.00025,61,0.046
13365,0.0288,0.773,0.735,0.0,54,0.305
13366,0.128,0.6579999999999999,0.7440000000000001,2.39e-05,51,0.0365
13367,0.52,0.8079999999999999,0.812,7.91e-05,57,0.0381
13368,0.000202,0.54,0.429,0.355,54,0.0285
13369,0.6779999999999999,0.406,0.489,0.922,55,0.0297
13370,0.0303,0.446,0.978,0.161,52,0.0443
13371,0.843,0.447,0.487,0.0,55,0.062
13372,0.0259,0.5429999999999999,0.667,3.96e-05,49,0.0716
13373,0.3389999999999999,0.883,0.631,5.19e-06,57,0.42
13374,0.0207,0.387,0.989,1.12e-05,52,0.163
13375,0.0139,0.565,0.764,0.00488,59,0.0351
13376,0.000917,0.624,0.435,1.17e-06,53,0.245
13377,0.0965,0.855,0.461,0.0,58,0.0564
13378,0.0309,0.457,0.93,6.27e-05,59,0.0673
13379,0.0122,0.6459999999999999,0.409,0.0,50,0.051
13380,0.0094,0.887,0.48,3.58e-05,59,0.1169999999999999
13381,0.0113,0.4920000000000001,0.7090000000000001,0.00564,57,0.0359
13382,0.1939999999999999,0.7440000000000001,0.815,0.000263,58,0.0446
13383,0.586,0.618,0.32,0.0,52,0.0476
13384,0.977,0.163,0.0255,0.000225,49,0.0445
13385,0.878,0.415,0.22,0.6509999999999999,57,0.0261
13386,0.0762,0.401,0.937,0.00154,65,0.1639999999999999
13387,0.327,0.536,0.672,0.0,52,0.0464
13388,0.4629999999999999,0.485,0.528,0.0,64,0.0331
13389,0.03,0.5379999999999999,0.8140000000000001,2.48e-06,51,0.0526
